nohup: ignoring input
26 Mar 2018 04:23:54,661 DEBUG - Graphulo.TwoTable(738) -  1007204%00; :%00; [1] -> 739632 entries processed
26 Mar 2018 06:23:53,056 DEBUG - Graphulo.TwoTable(738) -  1704736%00; :%00; [1] -> 180458 entries processed
26 Mar 2018 06:23:54,263 DEBUG - Graphulo.TwoTable(738) -  2055616%00; :%00; [1] -> 7280852 entries processed
26 Mar 2018 06:23:54,885 DEBUG - Graphulo.TwoTable(738) -  19993%00; :%00; [1] -> 878296 entries processed
26 Mar 2018 06:23:56,350 DEBUG - Graphulo.TwoTable(738) -  184063%00; :%00; [1] -> 1326612 entries processed
26 Mar 2018 06:23:57,981 DEBUG - Graphulo.TwoTable(738) -  2613164%00; :%00; [1] -> 1299810 entries processed
26 Mar 2018 06:24:01,298 DEBUG - Graphulo.TwoTable(738) -  705003%00; :%00; [1] -> 3320074 entries processed
26 Mar 2018 06:24:02,334 DEBUG - Graphulo.TwoTable(738) -  1229233%00; :%00; [1] -> 1314232 entries processed
26 Mar 2018 06:24:02,486 DEBUG - Graphulo.TwoTable(738) -  1373450%00; :%00; [1] -> 2098848 entries processed
26 Mar 2018 06:24:02,533 DEBUG - Graphulo.TwoTable(738) -  718133%00; :%00; [1] -> 3863846 entries processed
26 Mar 2018 06:24:02,561 DEBUG - Graphulo.TwoTable(738) -  18441%00; :%00; [1] -> 2833246 entries processed
26 Mar 2018 06:24:02,596 DEBUG - Graphulo.TwoTable(738) -  1843727%00; :%00; [1] -> 203682 entries processed
26 Mar 2018 06:24:02,627 DEBUG - Graphulo.TwoTable(738) -  281079%00; :%00; [1] -> 1301944 entries processed
26 Mar 2018 06:24:03,263 DEBUG - Graphulo.TwoTable(738) -  572265%00; :%00; [1] -> 968782 entries processed
26 Mar 2018 06:24:03,275 DEBUG - Graphulo.TwoTable(738) -  629409%00; :%00; [1] -> 3525264 entries processed
26 Mar 2018 06:24:03,436 DEBUG - Graphulo.TwoTable(738) -  55691%00; :%00; [1] -> 5376656 entries processed
26 Mar 2018 06:24:05,762 DEBUG - Graphulo.TwoTable(738) -  370385%00; :%00; [1] -> 9584026 entries processed
26 Mar 2018 06:24:05,779 DEBUG - Graphulo.TwoTable(738) -  152016%00; :%00; [1] -> 1924418 entries processed
26 Mar 2018 06:24:05,913 DEBUG - Graphulo.TwoTable(738) -  3034290%00; :%00; [1] -> 6855116 entries processed
26 Mar 2018 06:24:06,116 DEBUG - Graphulo.TwoTable(738) -  2001327%00; :%00; [1] -> 2254278 entries processed
26 Mar 2018 06:24:06,294 DEBUG - Graphulo.TwoTable(738) -  4062942%00; :%00; [1] -> 1934212 entries processed
26 Mar 2018 06:24:06,780 DEBUG - Graphulo.TwoTable(738) -  4008600%00; :%00; [1] -> 4278772 entries processed
26 Mar 2018 06:24:07,353 DEBUG - Graphulo.TwoTable(738) -  2273599%00; :%00; [1] -> 3479478 entries processed
26 Mar 2018 06:24:07,368 DEBUG - Graphulo.TwoTable(738) -  2026767%00; :%00; [1] -> 1699876 entries processed
26 Mar 2018 06:24:07,379 DEBUG - Graphulo.TwoTable(738) -  828240%00; :%00; [1] -> 2064382 entries processed
26 Mar 2018 06:24:07,452 DEBUG - Graphulo.TwoTable(738) -  912993%00; :%00; [1] -> 59362792 entries processed
26 Mar 2018 06:24:07,496 DEBUG - Graphulo.TwoTable(738) -  544686%00; :%00; [1] -> 3430926 entries processed
26 Mar 2018 06:24:07,631 DEBUG - Graphulo.TwoTable(738) -  566859%00; :%00; [1] -> 5655162 entries processed
26 Mar 2018 06:24:10,718 DEBUG - Graphulo.TwoTable(738) -  380080%00; :%00; [1] -> 58514 entries processed
26 Mar 2018 06:24:10,726 DEBUG - Graphulo.TwoTable(738) -  2198414%00; :%00; [1] -> 2386656 entries processed
26 Mar 2018 06:24:10,950 DEBUG - Graphulo.TwoTable(738) -  393560%00; :%00; [1] -> 11723490 entries processed
26 Mar 2018 06:24:11,222 DEBUG - Graphulo.TwoTable(738) -  843242%00; :%00; [1] -> 1871280 entries processed
26 Mar 2018 06:24:11,414 DEBUG - Graphulo.TwoTable(738) -  315983%00; :%00; [1] -> 1006496 entries processed
26 Mar 2018 06:24:11,423 DEBUG - Graphulo.TwoTable(738) -  1519219%00; :%00; [1] -> 664096 entries processed
26 Mar 2018 06:24:11,496 DEBUG - Graphulo.TwoTable(738) -  2126013%00; :%00; [1] -> 9539320 entries processed
26 Mar 2018 06:24:11,591 DEBUG - Graphulo.TwoTable(738) -  1049547%00; :%00; [1] -> 2925366 entries processed
26 Mar 2018 06:24:11,663 DEBUG - Graphulo.TwoTable(738) -  905758%00; :%00; [1] -> 2389606 entries processed
26 Mar 2018 06:24:12,001 DEBUG - Graphulo.TwoTable(738) -  1027208%00; :%00; [1] -> 1572010 entries processed
26 Mar 2018 06:24:12,006 DEBUG - Graphulo.TwoTable(738) -  600046%00; :%00; [1] -> 5130104 entries processed
26 Mar 2018 06:24:14,605 DEBUG - Graphulo.TwoTable(738) -  381220%00; :%00; [1] -> 495758 entries processed
26 Mar 2018 06:24:14,633 DEBUG - Graphulo.TwoTable(738) -  185600%00; :%00; [1] -> 370580 entries processed
26 Mar 2018 06:24:14,682 DEBUG - Graphulo.TwoTable(738) -  617237%00; :%00; [1] -> 4793428 entries processed
26 Mar 2018 06:24:14,684 DEBUG - Graphulo.TwoTable(738) -  104743%00; :%00; [1] -> 2966158 entries processed
26 Mar 2018 06:24:14,950 DEBUG - Graphulo.TwoTable(738) -  1333230%00; :%00; [1] -> 2309536 entries processed
26 Mar 2018 06:24:15,007 DEBUG - Graphulo.TwoTable(738) -  555655%00; :%00; [1] -> 10456296 entries processed
26 Mar 2018 06:24:15,009 DEBUG - Graphulo.TwoTable(738) -  620743%00; :%00; [1] -> 4150188 entries processed
26 Mar 2018 06:24:15,196 DEBUG - Graphulo.TwoTable(738) -  2574877%00; :%00; [1] -> 1298332 entries processed
26 Mar 2018 06:24:15,499 DEBUG - Graphulo.TwoTable(738) -  1186621%00; :%00; [1] -> 1774876 entries processed
26 Mar 2018 06:24:15,507 DEBUG - Graphulo.TwoTable(738) -  700834%00; :%00; [1] -> 2532342 entries processed
26 Mar 2018 06:24:18,367 DEBUG - Graphulo.TwoTable(738) -  423144%00; :%00; [1] -> 6362200 entries processed
26 Mar 2018 06:24:18,459 DEBUG - Graphulo.TwoTable(738) -  81186%00; :%00; [1] -> 1597482 entries processed
26 Mar 2018 06:24:20,137 DEBUG - Graphulo.TwoTable(738) -  129445%00; :%00; [1] -> 2532374 entries processed
26 Mar 2018 06:24:20,152 DEBUG - Graphulo.TwoTable(738) -  508293%00; :%00; [1] -> 864336 entries processed
26 Mar 2018 06:24:20,170 DEBUG - Graphulo.TwoTable(738) -  871563%00; :%00; [1] -> 1462292 entries processed
26 Mar 2018 06:24:20,175 DEBUG - Graphulo.TwoTable(738) -  557158%00; :%00; [1] -> 7135378 entries processed
26 Mar 2018 06:24:20,180 DEBUG - Graphulo.TwoTable(738) -  115960%00; :%00; [1] -> 1734548 entries processed
26 Mar 2018 06:24:20,186 DEBUG - Graphulo.TwoTable(738) -  14658%00; :%00; [1] -> 2156680 entries processed
26 Mar 2018 06:24:22,598 DEBUG - Graphulo.TwoTable(738) -  632422%00; :%00; [1] -> 7317306 entries processed
26 Mar 2018 06:24:22,620 DEBUG - Graphulo.TwoTable(738) -  105461%00; :%00; [1] -> 888804 entries processed
26 Mar 2018 06:24:22,947 DEBUG - Graphulo.TwoTable(738) -  558322%00; :%00; [1] -> 8690894 entries processed
26 Mar 2018 06:24:22,999 DEBUG - Graphulo.TwoTable(738) -  1985704%00; :%00; [1] -> 477614 entries processed
26 Mar 2018 06:24:23,178 DEBUG - Graphulo.TwoTable(738) -  1650512%00; :%00; [1] -> 12258620 entries processed
26 Mar 2018 06:24:23,806 DEBUG - Graphulo.TwoTable(738) -  1544588%00; :%00; [1] -> 1837616 entries processed
26 Mar 2018 06:24:23,834 DEBUG - Graphulo.TwoTable(738) -  407966%00; :%00; [1] -> 3106872 entries processed
26 Mar 2018 06:24:23,834 DEBUG - Graphulo.TwoTable(738) -  3249747%00; :%00; [1] -> 2663590 entries processed
26 Mar 2018 06:24:23,870 DEBUG - Graphulo.TwoTable(738) -  4090191%00; :%00; [1] -> 4172780 entries processed
26 Mar 2018 06:24:23,943 DEBUG - Graphulo.TwoTable(738) -  64762%00; :%00; [1] -> 542372 entries processed
26 Mar 2018 06:24:23,950 DEBUG - Graphulo.TwoTable(738) -  2329430%00; :%00; [1] -> 1734484 entries processed
26 Mar 2018 06:24:24,032 DEBUG - Graphulo.TwoTable(738) -  428630%00; :%00; [1] -> 70414 entries processed
26 Mar 2018 06:24:24,032 DEBUG - Graphulo.TwoTable(738) -  670365%00; :%00; [1] -> 2473478 entries processed
26 Mar 2018 06:24:24,071 DEBUG - Graphulo.TwoTable(738) -  1026163%00; :%00; [1] -> 9890370 entries processed
26 Mar 2018 06:24:24,089 DEBUG - Graphulo.TwoTable(738) -  583967%00; :%00; [1] -> 2138188 entries processed
26 Mar 2018 06:24:24,089 DEBUG - Graphulo.TwoTable(738) -  4529355%00; :%00; [1] -> 435512 entries processed
26 Mar 2018 06:24:24,089 DEBUG - Graphulo.TwoTable(738) -  106685%00; :%00; [1] -> 2116710 entries processed
26 Mar 2018 06:24:24,092 DEBUG - Graphulo.TwoTable(738) -  4320750%00; :%00; [1] -> 370048 entries processed
26 Mar 2018 06:24:24,093 DEBUG - Graphulo.TwoTable(738) -  1603712%00; :%00; [1] -> 5994514 entries processed
26 Mar 2018 06:24:26,450 DEBUG - Graphulo.TwoTable(738) -  2535159%00; :%00; [1] -> 2041006 entries processed
26 Mar 2018 06:24:26,645 DEBUG - Graphulo.TwoTable(738) -  1159146%00; :%00; [1] -> 1176554 entries processed
26 Mar 2018 06:24:26,812 DEBUG - Graphulo.TwoTable(738) -  1858837%00; :%00; [1] -> 1585486 entries processed
26 Mar 2018 06:24:27,158 DEBUG - Graphulo.TwoTable(738) -  779393%00; :%00; [1] -> 2829698 entries processed
26 Mar 2018 06:24:27,683 DEBUG - Graphulo.TwoTable(738) -  37563%00; :%00; [1] -> 4077748 entries processed
26 Mar 2018 06:24:28,020 DEBUG - Graphulo.TwoTable(738) -  1649669%00; :%00; [1] -> 8323964 entries processed
26 Mar 2018 06:24:30,352 DEBUG - Graphulo.TwoTable(738) -  3308363%00; :%00; [1] -> 12214 entries processed
26 Mar 2018 06:24:30,352 DEBUG - Graphulo.TwoTable(738) -  13212%00; :%00; [1] -> 363236 entries processed
26 Mar 2018 06:24:30,456 DEBUG - Graphulo.TwoTable(738) -  1731278%00; :%00; [1] -> 1938548 entries processed
26 Mar 2018 06:24:30,585 DEBUG - Graphulo.TwoTable(738) -  2143696%00; :%00; [1] -> 1748460 entries processed
26 Mar 2018 06:24:30,756 DEBUG - Graphulo.TwoTable(738) -  161189%00; :%00; [1] -> 183580 entries processed
26 Mar 2018 06:24:30,848 DEBUG - Graphulo.TwoTable(738) -  861829%00; :%00; [1] -> 1126856 entries processed
26 Mar 2018 06:24:30,869 DEBUG - Graphulo.TwoTable(738) -  3679502%00; :%00; [1] -> 2958158 entries processed
26 Mar 2018 06:24:31,145 DEBUG - Graphulo.TwoTable(738) -  578397%00; :%00; [1] -> 1564444 entries processed
26 Mar 2018 06:24:31,234 DEBUG - Graphulo.TwoTable(738) -  461083%00; :%00; [1] -> 782858 entries processed
26 Mar 2018 06:24:31,274 DEBUG - Graphulo.TwoTable(738) -  1948330%00; :%00; [1] -> 628088 entries processed
26 Mar 2018 06:24:31,278 DEBUG - Graphulo.TwoTable(738) -  3498290%00; :%00; [1] -> 2940424 entries processed
26 Mar 2018 06:24:33,038 DEBUG - Graphulo.TwoTable(738) -  713657%00; :%00; [1] -> 1852720 entries processed
26 Mar 2018 06:24:33,370 DEBUG - Graphulo.TwoTable(738) -  70852%00; :%00; [1] -> 660948 entries processed
26 Mar 2018 06:24:33,575 DEBUG - Graphulo.TwoTable(738) -  2547050%00; :%00; [1] -> 1021746 entries processed
26 Mar 2018 06:24:33,855 DEBUG - Graphulo.TwoTable(738) -  869872%00; :%00; [1] -> 63177418 entries processed
26 Mar 2018 06:24:33,946 DEBUG - Graphulo.TwoTable(738) -  217769%00; :%00; [1] -> 1243730 entries processed
26 Mar 2018 06:24:35,703 DEBUG - Graphulo.TwoTable(738) -  509975%00; :%00; [1] -> 2691230 entries processed
26 Mar 2018 06:24:35,974 DEBUG - Graphulo.TwoTable(738) -  673483%00; :%00; [1] -> 2267066 entries processed
26 Mar 2018 06:24:35,983 DEBUG - Graphulo.TwoTable(738) -  4484483%00; :%00; [1] -> 710316 entries processed
26 Mar 2018 06:24:36,003 DEBUG - Graphulo.TwoTable(738) -  856102%00; :%00; [1] -> 2374868 entries processed
26 Mar 2018 06:24:36,038 DEBUG - Graphulo.TwoTable(738) -  155983%00; :%00; [1] -> 2298324 entries processed
26 Mar 2018 06:24:36,169 DEBUG - Graphulo.TwoTable(738) -  2745402%00; :%00; [1] -> 1688672 entries processed
26 Mar 2018 06:24:36,245 DEBUG - Graphulo.TwoTable(738) -  907296%00; :%00; [1] -> 2191702 entries processed
26 Mar 2018 06:24:36,346 DEBUG - Graphulo.TwoTable(738) -  902415%00; :%00; [1] -> 1765280 entries processed
26 Mar 2018 06:24:36,351 DEBUG - Graphulo.TwoTable(738) -  3612146%00; :%00; [1] -> 498196 entries processed
26 Mar 2018 06:24:36,435 DEBUG - Graphulo.TwoTable(738) -  130019%00; :%00; [1] -> 1095728 entries processed
26 Mar 2018 06:24:38,257 DEBUG - Graphulo.TwoTable(738) -  1082579%00; :%00; [1] -> 7188674 entries processed
26 Mar 2018 06:24:38,457 DEBUG - Graphulo.TwoTable(738) -  1231690%00; :%00; [1] -> 827606 entries processed
26 Mar 2018 06:24:38,600 DEBUG - Graphulo.TwoTable(738) -  1659230%00; :%00; [1] -> 614630 entries processed
26 Mar 2018 06:24:38,749 DEBUG - Graphulo.TwoTable(738) -  378882%00; :%00; [1] -> 907762 entries processed
26 Mar 2018 06:24:38,857 DEBUG - Graphulo.TwoTable(738) -  4102354%00; :%00; [1] -> 2519372 entries processed
26 Mar 2018 06:24:39,026 DEBUG - Graphulo.TwoTable(738) -  2075319%00; :%00; [1] -> 1217470 entries processed
26 Mar 2018 06:24:39,034 DEBUG - Graphulo.TwoTable(738) -  2711410%00; :%00; [1] -> 1012970 entries processed
26 Mar 2018 06:24:39,185 DEBUG - Graphulo.TwoTable(738) -  742357%00; :%00; [1] -> 1545856 entries processed
26 Mar 2018 06:24:40,851 DEBUG - Graphulo.TwoTable(738) -  1107513%00; :%00; [1] -> 491356 entries processed
26 Mar 2018 06:24:41,322 DEBUG - Graphulo.TwoTable(738) -  1096261%00; :%00; [1] -> 8073406 entries processed
26 Mar 2018 06:24:41,393 DEBUG - Graphulo.TwoTable(738) -  4470877%00; :%00; [1] -> 289092 entries processed
26 Mar 2018 06:24:41,423 DEBUG - Graphulo.TwoTable(738) -  386660%00; :%00; [1] -> 1079318 entries processed
26 Mar 2018 06:24:41,423 DEBUG - Graphulo.TwoTable(738) -  279256%00; :%00; [1] -> 1918286 entries processed
26 Mar 2018 06:24:41,471 DEBUG - Graphulo.TwoTable(738) -  199601%00; :%00; [1] -> 739944 entries processed
26 Mar 2018 06:24:42,616 DEBUG - Graphulo.TwoTable(738) -  44095%00; :%00; [1] -> 125540 entries processed
26 Mar 2018 06:24:42,616 DEBUG - Graphulo.TwoTable(738) -  527949%00; :%00; [1] -> 2199432 entries processed
26 Mar 2018 06:24:42,819 DEBUG - Graphulo.TwoTable(738) -  2086311%00; :%00; [1] -> 1777974 entries processed
26 Mar 2018 06:24:43,064 DEBUG - Graphulo.TwoTable(738) -  1080412%00; :%00; [1] -> 6250654 entries processed
26 Mar 2018 06:24:43,204 DEBUG - Graphulo.TwoTable(738) -  811118%00; :%00; [1] -> 802298 entries processed
26 Mar 2018 06:24:43,288 DEBUG - Graphulo.TwoTable(738) -  131489%00; :%00; [1] -> 731170 entries processed
26 Mar 2018 06:24:44,351 DEBUG - Graphulo.TwoTable(738) -  628573%00; :%00; [1] -> 3350130 entries processed
26 Mar 2018 06:24:44,402 DEBUG - Graphulo.TwoTable(738) -  1352886%00; :%00; [1] -> 1977130 entries processed
26 Mar 2018 06:24:44,911 DEBUG - Graphulo.TwoTable(738) -  1188496%00; :%00; [1] -> 1213092 entries processed
26 Mar 2018 06:24:44,972 DEBUG - Graphulo.TwoTable(738) -  38140%00; :%00; [1] -> 1176898 entries processed
26 Mar 2018 06:24:45,299 DEBUG - Graphulo.TwoTable(738) -  603429%00; :%00; [1] -> 4994384 entries processed
26 Mar 2018 06:24:47,421 DEBUG - Graphulo.TwoTable(738) -  1898914%00; :%00; [1] -> 1958014 entries processed
26 Mar 2018 06:24:47,431 DEBUG - Graphulo.TwoTable(738) -  1387773%00; :%00; [1] -> 2390310 entries processed
26 Mar 2018 06:24:47,603 DEBUG - Graphulo.TwoTable(738) -  294795%00; :%00; [1] -> 18390 entries processed
26 Mar 2018 06:24:47,603 DEBUG - Graphulo.TwoTable(738) -  3316581%00; :%00; [1] -> 1505270 entries processed
26 Mar 2018 06:24:47,645 DEBUG - Graphulo.TwoTable(738) -  668699%00; :%00; [1] -> 2663408 entries processed
26 Mar 2018 06:24:47,738 DEBUG - Graphulo.TwoTable(738) -  644666%00; :%00; [1] -> 3813618 entries processed
26 Mar 2018 06:24:47,995 DEBUG - Graphulo.TwoTable(738) -  4337082%00; :%00; [1] -> 1502862 entries processed
26 Mar 2018 06:24:47,996 DEBUG - Graphulo.TwoTable(738) -  164460%00; :%00; [1] -> 2069848 entries processed
26 Mar 2018 06:24:48,094 DEBUG - Graphulo.TwoTable(738) -  3082824%00; :%00; [1] -> 919240 entries processed
26 Mar 2018 06:24:48,275 DEBUG - Graphulo.TwoTable(738) -  1365337%00; :%00; [1] -> 1731430 entries processed
26 Mar 2018 06:24:48,393 DEBUG - Graphulo.TwoTable(738) -  841371%00; :%00; [1] -> 1091870 entries processed
26 Mar 2018 06:24:48,544 DEBUG - Graphulo.TwoTable(738) -  458896%00; :%00; [1] -> 3024010 entries processed
26 Mar 2018 06:24:52,065 DEBUG - Graphulo.TwoTable(738) -  3755368%00; :%00; [1] -> 378720 entries processed
26 Mar 2018 06:24:52,251 DEBUG - Graphulo.TwoTable(738) -   :%00; [1] -> 332350 entries processed
26 Mar 2018 06:24:52,275 DEBUG - Graphulo.TwoTable(738) -  2636550%00; :%00; [1] -> 2691852 entries processed
26 Mar 2018 06:24:52,306 DEBUG - Graphulo.TwoTable(738) -  1043515%00; :%00; [1] -> 2766776 entries processed
26 Mar 2018 06:24:52,319 DEBUG - Graphulo.TwoTable(738) -  655046%00; :%00; [1] -> 3048272 entries processed
26 Mar 2018 06:24:52,541 DEBUG - Graphulo.TwoTable(738) -  1814765%00; :%00; [1] -> 1565914 entries processed
26 Mar 2018 06:24:52,568 DEBUG - Graphulo.TwoTable(738) -  941731%00; :%00; [1] -> 9818230 entries processed
26 Mar 2018 06:24:52,583 DEBUG - Graphulo.TwoTable(738) -  630220%00; :%00; [1] -> 3770836 entries processed
26 Mar 2018 06:24:52,590 DEBUG - Graphulo.TwoTable(738) -  96217%00; :%00; [1] -> 4317946 entries processed
26 Mar 2018 06:24:52,601 DEBUG - Graphulo.TwoTable(738) -  920616%00; :%00; [1] -> 6300430 entries processed
26 Mar 2018 06:24:52,899 DEBUG - Graphulo.TwoTable(738) -  112690%00; :%00; [1] -> 11346 entries processed
26 Mar 2018 06:24:52,900 DEBUG - Graphulo.TwoTable(738) -  1630704%00; :%00; [1] -> 720804 entries processed
26 Mar 2018 06:24:52,943 DEBUG - Graphulo.TwoTable(738) -  2105874%00; :%00; [1] -> 1517390 entries processed
26 Mar 2018 06:24:52,961 DEBUG - Graphulo.TwoTable(738) -  1401526%00; :%00; [1] -> 1851488 entries processed
26 Mar 2018 06:24:52,961 DEBUG - Graphulo.TwoTable(738) -  2213497%00; :%00; [1] -> 1832508 entries processed
26 Mar 2018 06:24:52,973 DEBUG - Graphulo.TwoTable(738) -  3862488%00; :%00; [1] -> 587772 entries processed
26 Mar 2018 06:24:55,357 DEBUG - Graphulo.TwoTable(738) -  2326331%00; :%00; [1] -> 4508820 entries processed
26 Mar 2018 06:24:55,449 DEBUG - Graphulo.TwoTable(738) -  253951%00; :%00; [1] -> 58316 entries processed
26 Mar 2018 06:24:55,449 DEBUG - Graphulo.TwoTable(738) -  2457865%00; :%00; [1] -> 3472444 entries processed
26 Mar 2018 06:24:55,473 DEBUG - Graphulo.TwoTable(738) -  854244%00; :%00; [1] -> 1950460 entries processed
26 Mar 2018 06:24:55,500 DEBUG - Graphulo.TwoTable(738) -  2360603%00; :%00; [1] -> 1234858 entries processed
26 Mar 2018 06:24:55,666 DEBUG - Graphulo.TwoTable(738) -  2161027%00; :%00; [1] -> 2169380 entries processed
26 Mar 2018 06:24:56,423 DEBUG - Graphulo.TwoTable(738) -  2021743%00; :%00; [1] -> 3256656 entries processed
26 Mar 2018 06:24:56,425 DEBUG - Graphulo.TwoTable(738) -  2013571%00; :%00; [1] -> 1973786 entries processed
26 Mar 2018 06:24:56,755 DEBUG - Graphulo.TwoTable(738) -  1873274%00; :%00; [1] -> 2926666 entries processed
26 Mar 2018 06:24:56,758 DEBUG - Graphulo.TwoTable(738) -  824910%00; :%00; [1] -> 1248234 entries processed
26 Mar 2018 06:24:58,558 DEBUG - Graphulo.TwoTable(738) -  2182880%00; :%00; [1] -> 2068522 entries processed
26 Mar 2018 06:24:58,697 DEBUG - Graphulo.TwoTable(738) -  4545689%00; :%00; [1] -> 944516 entries processed
26 Mar 2018 06:24:58,822 DEBUG - Graphulo.TwoTable(738) -  1428563%00; :%00; [1] -> 704334 entries processed
26 Mar 2018 06:24:58,873 DEBUG - Graphulo.TwoTable(738) -  98383%00; :%00; [1] -> 7418462 entries processed
26 Mar 2018 06:24:58,906 DEBUG - Graphulo.TwoTable(738) -  568802%00; :%00; [1] -> 6354014 entries processed
26 Mar 2018 06:24:58,946 DEBUG - Graphulo.TwoTable(738) -  1904642%00; :%00; [1] -> 1390598 entries processed
26 Mar 2018 06:24:59,070 DEBUG - Graphulo.TwoTable(738) -  1550576%00; :%00; [1] -> 994812 entries processed
26 Mar 2018 06:24:59,105 DEBUG - Graphulo.TwoTable(738) -  800486%00; :%00; [1] -> 704380 entries processed
26 Mar 2018 06:24:59,119 DEBUG - Graphulo.TwoTable(738) -  1769015%00; :%00; [1] -> 712286 entries processed
26 Mar 2018 06:24:59,122 DEBUG - Graphulo.TwoTable(738) -  1291814%00; :%00; [1] -> 2409466 entries processed
26 Mar 2018 06:24:59,178 DEBUG - Graphulo.TwoTable(738) -  1032343%00; :%00; [1] -> 481412 entries processed
26 Mar 2018 06:24:59,179 DEBUG - Graphulo.TwoTable(738) -  1234295%00; :%00; [1] -> 1042672 entries processed
26 Mar 2018 06:25:00,931 DEBUG - Graphulo.TwoTable(738) -  1407145%00; :%00; [1] -> 1522958 entries processed
26 Mar 2018 06:25:01,512 DEBUG - Graphulo.TwoTable(738) -  91438%00; :%00; [1] -> 2480632 entries processed
26 Mar 2018 06:25:01,678 DEBUG - Graphulo.TwoTable(738) -  257665%00; :%00; [1] -> 1321962 entries processed
26 Mar 2018 06:25:03,172 DEBUG - Graphulo.TwoTable(738) -  968387%00; :%00; [1] -> 761758 entries processed
26 Mar 2018 06:25:03,557 DEBUG - Graphulo.TwoTable(738) -  571774%00; :%00; [1] -> 6091624 entries processed
26 Mar 2018 06:25:04,064 DEBUG - Graphulo.TwoTable(738) -  204701%00; :%00; [1] -> 2447752 entries processed
26 Mar 2018 06:25:04,086 DEBUG - Graphulo.TwoTable(738) -  852466%00; :%00; [1] -> 478758 entries processed
26 Mar 2018 06:25:04,136 DEBUG - Graphulo.TwoTable(738) -  565912%00; :%00; [1] -> 7229950 entries processed
26 Mar 2018 06:25:05,446 DEBUG - Graphulo.TwoTable(738) -  2872048%00; :%00; [1] -> 274496 entries processed
26 Mar 2018 06:25:05,599 DEBUG - Graphulo.TwoTable(738) -  205460%00; :%00; [1] -> 4412526 entries processed
26 Mar 2018 06:25:06,443 DEBUG - Graphulo.TwoTable(738) -  751642%00; :%00; [1] -> 1429414 entries processed
26 Mar 2018 06:25:06,467 DEBUG - Graphulo.TwoTable(738) -  2962862%00; :%00; [1] -> 2063734 entries processed
26 Mar 2018 06:25:06,714 DEBUG - Graphulo.TwoTable(738) -  1743605%00; :%00; [1] -> 62088 entries processed
26 Mar 2018 06:25:06,714 DEBUG - Graphulo.TwoTable(738) -  71693%00; :%00; [1] -> 285800 entries processed
26 Mar 2018 06:25:09,643 DEBUG - Graphulo.TwoTable(738) -  155177%00; :%00; [1] -> 1796970 entries processed
26 Mar 2018 06:25:09,650 DEBUG - Graphulo.TwoTable(738) -  227351%00; :%00; [1] -> 1366148 entries processed
26 Mar 2018 06:25:10,400 DEBUG - Graphulo.TwoTable(738) -  676968%00; :%00; [1] -> 2053340 entries processed
26 Mar 2018 06:25:10,818 DEBUG - Graphulo.TwoTable(738) -  1779476%00; :%00; [1] -> 1979650 entries processed
26 Mar 2018 06:25:10,941 DEBUG - Graphulo.TwoTable(738) -  1175008%00; :%00; [1] -> 796012 entries processed
26 Mar 2018 06:25:10,968 DEBUG - Graphulo.TwoTable(738) -  1350379%00; :%00; [1] -> 5053992 entries processed
26 Mar 2018 06:25:11,220 DEBUG - Graphulo.TwoTable(738) -  630984%00; :%00; [1] -> 3232384 entries processed
26 Mar 2018 06:25:11,573 DEBUG - Graphulo.TwoTable(738) -  1207266%00; :%00; [1] -> 914088 entries processed
26 Mar 2018 06:25:11,934 DEBUG - Graphulo.TwoTable(738) -  721178%00; :%00; [1] -> 2266676 entries processed
26 Mar 2018 06:25:12,074 DEBUG - Graphulo.TwoTable(738) -  300436%00; :%00; [1] -> 1266940 entries processed
26 Mar 2018 06:25:12,085 DEBUG - Graphulo.TwoTable(738) -  104351%00; :%00; [1] -> 132366 entries processed
26 Mar 2018 06:25:12,085 DEBUG - Graphulo.TwoTable(738) -  58653%00; :%00; [1] -> 973792 entries processed
26 Mar 2018 06:25:12,150 DEBUG - Graphulo.TwoTable(738) -  542841%00; :%00; [1] -> 1390000 entries processed
26 Mar 2018 06:25:12,684 DEBUG - Graphulo.TwoTable(738) -  3398561%00; :%00; [1] -> 1743444 entries processed
26 Mar 2018 06:25:12,721 DEBUG - Graphulo.TwoTable(738) -  703688%00; :%00; [1] -> 2215754 entries processed
26 Mar 2018 06:25:12,769 DEBUG - Graphulo.TwoTable(738) -  470278%00; :%00; [1] -> 22824 entries processed
26 Mar 2018 06:25:12,770 DEBUG - Graphulo.TwoTable(738) -  204972%00; :%00; [1] -> 10107450 entries processed
26 Mar 2018 06:25:12,815 DEBUG - Graphulo.TwoTable(738) -  1323817%00; :%00; [1] -> 5161102 entries processed
26 Mar 2018 06:25:17,265 DEBUG - Graphulo.TwoTable(738) -  1196256%00; :%00; [1] -> 1075952 entries processed
26 Mar 2018 06:25:17,361 DEBUG - Graphulo.TwoTable(738) -  475665%00; :%00; [1] -> 3990598 entries processed
26 Mar 2018 06:25:17,807 DEBUG - Graphulo.TwoTable(738) -  457350%00; :%00; [1] -> 1323378 entries processed
26 Mar 2018 06:25:17,869 DEBUG - Graphulo.TwoTable(738) -  4755949%00; :%00; [1] -> 116430 entries processed
26 Mar 2018 06:25:17,869 DEBUG - Graphulo.TwoTable(738) -  214113%00; :%00; [1] -> 1233130 entries processed
26 Mar 2018 06:25:18,351 DEBUG - Graphulo.TwoTable(738) -  722539%00; :%00; [1] -> 2637816 entries processed
