nohup: ignoring input
26 Mar 2018 02:00:13,843 DEBUG - Graphulo.TwoTable(738) -  681142%00; :%00; [1] -> 1260658 entries processed
26 Mar 2018 03:04:40,722 DEBUG - Graphulo.TwoTable(738) -  682734%00; :%00; [1] -> 316 entries processed
26 Mar 2018 03:04:40,722 DEBUG - Graphulo.TwoTable(738) -  87628%00; :%00; [1] -> 326 entries processed
26 Mar 2018 03:04:42,140 DEBUG - Graphulo.TwoTable(738) -  32167%00; :%00; [1] -> 85176 entries processed
26 Mar 2018 03:04:42,140 DEBUG - Graphulo.TwoTable(738) -  1015319%00; :%00; [1] -> 3134 entries processed
26 Mar 2018 03:04:42,215 DEBUG - Graphulo.TwoTable(738) -  674918%00; :%00; [1] -> 10060 entries processed
26 Mar 2018 03:04:43,679 DEBUG - Graphulo.TwoTable(738) -  264817%00; :%00; [1] -> 22734 entries processed
26 Mar 2018 03:04:43,814 DEBUG - Graphulo.TwoTable(738) -  124%00; :%00; [1] -> 132742 entries processed
26 Mar 2018 03:04:45,679 DEBUG - Graphulo.TwoTable(738) -  3016%00; :%00; [1] -> 1142 entries processed
26 Mar 2018 03:04:45,679 DEBUG - Graphulo.TwoTable(738) -  462%00; :%00; [1] -> 106344 entries processed
26 Mar 2018 03:04:46,479 DEBUG - Graphulo.TwoTable(738) -  696417%00; :%00; [1] -> 781574 entries processed
26 Mar 2018 03:04:46,482 DEBUG - Graphulo.TwoTable(738) -  610477%00; :%00; [1] -> 20402 entries processed
26 Mar 2018 03:04:49,148 DEBUG - Graphulo.TwoTable(738) -  32686%00; :%00; [1] -> 296 entries processed
26 Mar 2018 03:04:49,149 DEBUG - Graphulo.TwoTable(738) -  117419%00; :%00; [1] -> 153092 entries processed
26 Mar 2018 03:04:49,635 DEBUG - Graphulo.TwoTable(738) -  4050%00; :%00; [1] -> 150966 entries processed
26 Mar 2018 03:04:50,125 DEBUG - Graphulo.TwoTable(738) -  180009%00; :%00; [1] -> 16852 entries processed
26 Mar 2018 03:04:50,125 DEBUG - Graphulo.TwoTable(738) -  20798%00; :%00; [1] -> 90208 entries processed
26 Mar 2018 03:04:50,429 DEBUG - Graphulo.TwoTable(738) -  1116361%00; :%00; [1] -> 610 entries processed
26 Mar 2018 03:04:50,988 DEBUG - Graphulo.TwoTable(738) -  125180%00; :%00; [1] -> 1760 entries processed
26 Mar 2018 03:04:50,988 DEBUG - Graphulo.TwoTable(738) -  21794%00; :%00; [1] -> 696 entries processed
26 Mar 2018 03:04:50,988 DEBUG - Graphulo.TwoTable(738) -  146923%00; :%00; [1] -> 59342 entries processed
26 Mar 2018 03:04:51,271 DEBUG - Graphulo.TwoTable(738) -  203097%00; :%00; [1] -> 33198 entries processed
26 Mar 2018 03:04:52,647 DEBUG - Graphulo.TwoTable(738) -  94344%00; :%00; [1] -> 44010 entries processed
26 Mar 2018 03:04:52,911 DEBUG - Graphulo.TwoTable(738) -  2421%00; :%00; [1] -> 319340 entries processed
26 Mar 2018 03:04:52,912 DEBUG - Graphulo.TwoTable(738) -  78015%00; :%00; [1] -> 85400 entries processed
26 Mar 2018 03:04:53,198 DEBUG - Graphulo.TwoTable(738) -  14439%00; :%00; [1] -> 6104 entries processed
26 Mar 2018 03:04:55,480 DEBUG - Graphulo.TwoTable(738) -  17239%00; :%00; [1] -> 25586 entries processed
26 Mar 2018 03:04:55,480 DEBUG - Graphulo.TwoTable(738) -  30472%00; :%00; [1] -> 6582 entries processed
26 Mar 2018 03:04:56,461 DEBUG - Graphulo.TwoTable(738) -  212656%00; :%00; [1] -> 31352 entries processed
26 Mar 2018 03:04:56,462 DEBUG - Graphulo.TwoTable(738) -  1088122%00; :%00; [1] -> 103756 entries processed
26 Mar 2018 03:04:56,868 DEBUG - Graphulo.TwoTable(738) -  580214%00; :%00; [1] -> 22078 entries processed
26 Mar 2018 03:04:58,339 DEBUG - Graphulo.TwoTable(738) -  29841%00; :%00; [1] -> 24126 entries processed
26 Mar 2018 03:04:58,854 DEBUG - Graphulo.TwoTable(738) -  71139%00; :%00; [1] -> 24962 entries processed
26 Mar 2018 03:04:58,854 DEBUG - Graphulo.TwoTable(738) -  167636%00; :%00; [1] -> 4834 entries processed
26 Mar 2018 03:04:59,434 DEBUG - Graphulo.TwoTable(738) -  89409%00; :%00; [1] -> 6952 entries processed
26 Mar 2018 03:05:01,332 DEBUG - Graphulo.TwoTable(738) -  503750%00; :%00; [1] -> 69918 entries processed
26 Mar 2018 03:05:03,972 DEBUG - Graphulo.TwoTable(738) -  3413%00; :%00; [1] -> 216 entries processed
26 Mar 2018 03:05:03,972 DEBUG - Graphulo.TwoTable(738) -  58630%00; :%00; [1] -> 20224 entries processed
26 Mar 2018 03:05:04,852 DEBUG - Graphulo.TwoTable(738) -  542211%00; :%00; [1] -> 46226 entries processed
26 Mar 2018 03:05:07,375 DEBUG - Graphulo.TwoTable(738) -  90654%00; :%00; [1] -> 117344 entries processed
26 Mar 2018 03:05:11,856 DEBUG - Graphulo.TwoTable(738) -  2674%00; :%00; [1] -> 20498 entries processed
26 Mar 2018 03:05:18,208 DEBUG - Graphulo.TwoTable(738) -  27815%00; :%00; [1] -> 1250 entries processed
26 Mar 2018 03:05:18,208 DEBUG - Graphulo.TwoTable(738) -  747446%00; :%00; [1] -> 958 entries processed
26 Mar 2018 03:05:18,208 DEBUG - Graphulo.TwoTable(738) -  133542%00; :%00; [1] -> 36278 entries processed
26 Mar 2018 03:05:20,525 DEBUG - Graphulo.TwoTable(738) -  623811%00; :%00; [1] -> 19312 entries processed
26 Mar 2018 03:05:20,526 DEBUG - Graphulo.TwoTable(738) -  297434%00; :%00; [1] -> 53580 entries processed
26 Mar 2018 03:05:24,865 DEBUG - Graphulo.TwoTable(738) -  737516%00; :%00; [1] -> 147124 entries processed
26 Mar 2018 03:05:26,130 DEBUG - Graphulo.TwoTable(738) -  81864%00; :%00; [1] -> 8888 entries processed
26 Mar 2018 03:05:26,130 DEBUG - Graphulo.TwoTable(738) -  593691%00; :%00; [1] -> 4850 entries processed
26 Mar 2018 03:05:26,177 DEBUG - Graphulo.TwoTable(738) -  1834%00; :%00; [1] -> 6 entries processed
26 Mar 2018 03:05:32,456 DEBUG - Graphulo.TwoTable(738) -  689116%00; :%00; [1] -> 3820 entries processed
26 Mar 2018 03:05:34,382 DEBUG - Graphulo.TwoTable(738) -  882%00; :%00; [1] -> 17918 entries processed
26 Mar 2018 03:05:38,746 DEBUG - Graphulo.TwoTable(738) -  670304%00; :%00; [1] -> 243426 entries processed
26 Mar 2018 03:05:38,746 DEBUG - Graphulo.TwoTable(738) -  93975%00; :%00; [1] -> 154808 entries processed
26 Mar 2018 03:05:38,746 DEBUG - Graphulo.TwoTable(738) -  4631%00; :%00; [1] -> 24 entries processed
26 Mar 2018 03:05:40,240 DEBUG - Graphulo.TwoTable(738) -  597844%00; :%00; [1] -> 52800 entries processed
26 Mar 2018 03:05:48,949 DEBUG - Graphulo.TwoTable(738) -  9960%00; :%00; [1] -> 1190 entries processed
26 Mar 2018 03:05:48,949 DEBUG - Graphulo.TwoTable(738) -  1273%00; :%00; [1] -> 246168 entries processed
26 Mar 2018 03:05:54,891 DEBUG - Graphulo.TwoTable(738) -  142783%00; :%00; [1] -> 945304 entries processed
26 Mar 2018 03:05:56,112 DEBUG - Graphulo.TwoTable(738) -  1122578%00; :%00; [1] -> 81326 entries processed
26 Mar 2018 03:06:05,901 DEBUG - Graphulo.TwoTable(738) -  319626%00; :%00; [1] -> 29510 entries processed
26 Mar 2018 03:06:10,250 DEBUG - Graphulo.TwoTable(738) -  156978%00; :%00; [1] -> 32714 entries processed
26 Mar 2018 03:06:15,050 DEBUG - Graphulo.TwoTable(738) -  29585%00; :%00; [1] -> 29840 entries processed
26 Mar 2018 03:06:15,050 DEBUG - Graphulo.TwoTable(738) -  22552%00; :%00; [1] -> 1040 entries processed
26 Mar 2018 03:06:21,643 DEBUG - Graphulo.TwoTable(738) -  269330%00; :%00; [1] -> 8474 entries processed
26 Mar 2018 03:06:21,644 DEBUG - Graphulo.TwoTable(738) -  222603%00; :%00; [1] -> 13226 entries processed
26 Mar 2018 03:06:23,276 DEBUG - Graphulo.TwoTable(738) -  9322%00; :%00; [1] -> 7632 entries processed
26 Mar 2018 03:06:23,276 DEBUG - Graphulo.TwoTable(738) -  20990%00; :%00; [1] -> 275382 entries processed
26 Mar 2018 03:06:23,276 DEBUG - Graphulo.TwoTable(738) -  102904%00; :%00; [1] -> 5734 entries processed
26 Mar 2018 03:06:29,493 DEBUG - Graphulo.TwoTable(738) -  106%00; :%00; [1] -> 10838 entries processed
26 Mar 2018 03:06:36,450 DEBUG - Graphulo.TwoTable(738) -  909607%00; :%00; [1] -> 21758 entries processed
26 Mar 2018 03:06:42,467 DEBUG - Graphulo.TwoTable(738) -  132590%00; :%00; [1] -> 8236 entries processed
26 Mar 2018 03:06:46,893 DEBUG - Graphulo.TwoTable(738) -  63536%00; :%00; [1] -> 141012 entries processed
26 Mar 2018 03:06:46,894 DEBUG - Graphulo.TwoTable(738) -  93240%00; :%00; [1] -> 48880 entries processed
26 Mar 2018 03:06:47,222 DEBUG - Graphulo.TwoTable(738) -  766928%00; :%00; [1] -> 9322 entries processed
26 Mar 2018 03:06:51,920 DEBUG - Graphulo.TwoTable(738) -  3554%00; :%00; [1] -> 73250 entries processed
26 Mar 2018 03:06:54,732 DEBUG - Graphulo.TwoTable(738) -  1155018%00; :%00; [1] -> 437974 entries processed
26 Mar 2018 03:06:59,443 DEBUG - Graphulo.TwoTable(738) -  1008%00; :%00; [1] -> 16652 entries processed
26 Mar 2018 03:06:59,443 DEBUG - Graphulo.TwoTable(738) -  230475%00; :%00; [1] -> 728 entries processed
26 Mar 2018 03:07:00,722 DEBUG - Graphulo.TwoTable(738) -  12307%00; :%00; [1] -> 1060 entries processed
26 Mar 2018 03:07:07,916 DEBUG - Graphulo.TwoTable(738) -  165788%00; :%00; [1] -> 49912 entries processed
26 Mar 2018 03:07:07,916 DEBUG - Graphulo.TwoTable(738) -  59454%00; :%00; [1] -> 7532 entries processed
26 Mar 2018 03:07:13,321 DEBUG - Graphulo.TwoTable(738) -  200546%00; :%00; [1] -> 77352 entries processed
26 Mar 2018 03:07:13,322 DEBUG - Graphulo.TwoTable(738) -  13051%00; :%00; [1] -> 7908 entries processed
26 Mar 2018 03:10:05,199 DEBUG - Graphulo.kTrussAdj_Smart(2512) -  time to count 582259 entries is 170238
26 Mar 2018 03:10:05,200 DEBUG - Graphulo.kTrussAdj_Smart(2515) -  iter +8 nppBefore 140944364 nppAfter 140944594; 324 s
26 Mar 2018 03:10:10,181 DEBUG - Graphulo.TwoTable(738) -  753702%00; :%00; [1] -> 393034 entries processed
26 Mar 2018 03:10:10,237 DEBUG - Graphulo.TwoTable(738) -  72725%00; :%00; [1] -> 1212 entries processed
26 Mar 2018 03:10:10,282 DEBUG - Graphulo.TwoTable(738) -  678427%00; :%00; [1] -> 2496 entries processed
26 Mar 2018 03:10:10,282 DEBUG - Graphulo.TwoTable(738) -  826%00; :%00; [1] -> 1342 entries processed
26 Mar 2018 03:10:10,522 DEBUG - Graphulo.TwoTable(738) -  2780%00; :%00; [1] -> 867706 entries processed
26 Mar 2018 03:10:10,523 DEBUG - Graphulo.TwoTable(738) -  198260%00; :%00; [1] -> 46200 entries processed
26 Mar 2018 03:10:10,540 DEBUG - Graphulo.TwoTable(738) -  310412%00; :%00; [1] -> 68304 entries processed
26 Mar 2018 03:10:10,668 DEBUG - Graphulo.TwoTable(738) -  13051%00; :%00; [1] -> 7908 entries processed
26 Mar 2018 03:10:10,699 DEBUG - Graphulo.TwoTable(738) -  25072%00; :%00; [1] -> 212932 entries processed
26 Mar 2018 03:10:10,699 DEBUG - Graphulo.TwoTable(738) -  18827%00; :%00; [1] -> 9482 entries processed
26 Mar 2018 03:10:10,764 DEBUG - Graphulo.TwoTable(738) -  3425%00; :%00; [1] -> 7968 entries processed
26 Mar 2018 03:10:10,895 DEBUG - Graphulo.TwoTable(738) -  482339%00; :%00; [1] -> 72170 entries processed
26 Mar 2018 03:10:10,895 DEBUG - Graphulo.TwoTable(738) -  1849%00; :%00; [1] -> 14706 entries processed
26 Mar 2018 03:10:10,986 DEBUG - Graphulo.TwoTable(738) -  87628%00; :%00; [1] -> 326 entries processed
26 Mar 2018 03:10:10,986 DEBUG - Graphulo.TwoTable(738) -  230475%00; :%00; [1] -> 728 entries processed
26 Mar 2018 03:10:11,091 DEBUG - Graphulo.TwoTable(738) -  23463%00; :%00; [1] -> 17606 entries processed
26 Mar 2018 03:10:11,091 DEBUG - Graphulo.TwoTable(738) -  593691%00; :%00; [1] -> 4850 entries processed
26 Mar 2018 03:10:11,187 DEBUG - Graphulo.TwoTable(738) -  94027%00; :%00; [1] -> 9136 entries processed
26 Mar 2018 03:10:11,187 DEBUG - Graphulo.TwoTable(738) -  840%00; :%00; [1] -> 182 entries processed
26 Mar 2018 03:10:11,187 DEBUG - Graphulo.TwoTable(738) -  11357%00; :%00; [1] -> 11170 entries processed
26 Mar 2018 03:10:11,309 DEBUG - Graphulo.TwoTable(738) -  983462%00; :%00; [1] -> 6488 entries processed
26 Mar 2018 03:10:11,309 DEBUG - Graphulo.TwoTable(738) -  681142%00; :%00; [1] -> 180766 entries processed
26 Mar 2018 03:10:11,403 DEBUG - Graphulo.TwoTable(738) -  735182%00; :%00; [1] -> 1352 entries processed
26 Mar 2018 03:10:11,445 DEBUG - Graphulo.TwoTable(738) -  227731%00; :%00; [1] -> 2452 entries processed
26 Mar 2018 03:10:11,446 DEBUG - Graphulo.TwoTable(738) -  138578%00; :%00; [1] -> 1376 entries processed
26 Mar 2018 03:10:11,471 DEBUG - Graphulo.TwoTable(738) -  177242%00; :%00; [1] -> 6880 entries processed
26 Mar 2018 03:10:12,328 DEBUG - Graphulo.TwoTable(738) -  522670%00; :%00; [1] -> 175936 entries processed
26 Mar 2018 03:10:12,583 DEBUG - Graphulo.TwoTable(738) -  666772%00; :%00; [1] -> 4890 entries processed
26 Mar 2018 03:10:12,659 DEBUG - Graphulo.TwoTable(738) -  173316%00; :%00; [1] -> 3590 entries processed
26 Mar 2018 03:10:12,659 DEBUG - Graphulo.TwoTable(738) -  38344%00; :%00; [1] -> 228692 entries processed
26 Mar 2018 03:10:12,811 DEBUG - Graphulo.TwoTable(738) -  97046%00; :%00; [1] -> 16922 entries processed
26 Mar 2018 03:10:12,811 DEBUG - Graphulo.TwoTable(738) -  18340%00; :%00; [1] -> 146244 entries processed
26 Mar 2018 03:10:12,829 DEBUG - Graphulo.TwoTable(738) -  142783%00; :%00; [1] -> 945304 entries processed
26 Mar 2018 03:10:13,016 DEBUG - Graphulo.TwoTable(738) -  376%00; :%00; [1] -> 3500 entries processed
26 Mar 2018 03:10:13,016 DEBUG - Graphulo.TwoTable(738) -  104544%00; :%00; [1] -> 65692 entries processed
26 Mar 2018 03:10:13,318 DEBUG - Graphulo.TwoTable(738) -  21473%00; :%00; [1] -> 2024 entries processed
26 Mar 2018 03:10:13,318 DEBUG - Graphulo.TwoTable(738) -  4766%00; :%00; [1] -> 1307422 entries processed
26 Mar 2018 03:10:13,403 DEBUG - Graphulo.TwoTable(738) -  111383%00; :%00; [1] -> 23956 entries processed
26 Mar 2018 03:10:14,415 DEBUG - Graphulo.TwoTable(738) -  21340%00; :%00; [1] -> 740110 entries processed
26 Mar 2018 03:10:14,491 DEBUG - Graphulo.TwoTable(738) -  21294%00; :%00; [1] -> 97876 entries processed
26 Mar 2018 03:10:15,372 DEBUG - Graphulo.TwoTable(738) -  1116361%00; :%00; [1] -> 610 entries processed
26 Mar 2018 03:10:15,460 DEBUG - Graphulo.TwoTable(738) -  31428%00; :%00; [1] -> 642 entries processed
26 Mar 2018 03:10:15,546 DEBUG - Graphulo.TwoTable(738) -  1529%00; :%00; [1] -> 65788 entries processed
26 Mar 2018 03:10:15,547 DEBUG - Graphulo.TwoTable(738) -  1273%00; :%00; [1] -> 246168 entries processed
26 Mar 2018 03:10:15,563 DEBUG - Graphulo.TwoTable(738) -  800888%00; :%00; [1] -> 482918 entries processed
26 Mar 2018 03:10:15,683 DEBUG - Graphulo.TwoTable(738) -  60996%00; :%00; [1] -> 302 entries processed
26 Mar 2018 03:10:15,683 DEBUG - Graphulo.TwoTable(738) -  95612%00; :%00; [1] -> 166034 entries processed
26 Mar 2018 03:10:15,761 DEBUG - Graphulo.TwoTable(738) -  72513%00; :%00; [1] -> 241168 entries processed
26 Mar 2018 03:10:15,823 DEBUG - Graphulo.TwoTable(738) -  75800%00; :%00; [1] -> 3762 entries processed
26 Mar 2018 03:10:15,859 DEBUG - Graphulo.TwoTable(738) -  859092%00; :%00; [1] -> 8904 entries processed
26 Mar 2018 03:10:15,930 DEBUG - Graphulo.TwoTable(738) -  176334%00; :%00; [1] -> 10882 entries processed
26 Mar 2018 03:10:16,056 DEBUG - Graphulo.TwoTable(738) -  698983%00; :%00; [1] -> 24180 entries processed
26 Mar 2018 03:10:16,057 DEBUG - Graphulo.TwoTable(738) -  285233%00; :%00; [1] -> 9978 entries processed
26 Mar 2018 03:10:16,436 DEBUG - Graphulo.TwoTable(738) -  4373%00; :%00; [1] -> 14024 entries processed
26 Mar 2018 03:10:16,820 DEBUG - Graphulo.TwoTable(738) -  131336%00; :%00; [1] -> 4112 entries processed
26 Mar 2018 03:10:16,894 DEBUG - Graphulo.TwoTable(738) -  162139%00; :%00; [1] -> 13620 entries processed
26 Mar 2018 03:10:17,135 DEBUG - Graphulo.TwoTable(738) -  20990%00; :%00; [1] -> 275382 entries processed
26 Mar 2018 03:10:17,272 DEBUG - Graphulo.TwoTable(738) -  8001%00; :%00; [1] -> 1712 entries processed
26 Mar 2018 03:10:17,272 DEBUG - Graphulo.TwoTable(738) -  72%00; :%00; [1] -> 3340 entries processed
26 Mar 2018 03:10:17,757 DEBUG - Graphulo.TwoTable(738) -  215389%00; :%00; [1] -> 10344 entries processed
26 Mar 2018 03:10:17,757 DEBUG - Graphulo.TwoTable(738) -  294250%00; :%00; [1] -> 92 entries processed
26 Mar 2018 03:10:17,757 DEBUG - Graphulo.TwoTable(738) -  84020%00; :%00; [1] -> 270 entries processed
26 Mar 2018 03:10:18,190 DEBUG - Graphulo.TwoTable(738) -  23803%00; :%00; [1] -> 1952 entries processed
26 Mar 2018 03:10:18,353 DEBUG - Graphulo.TwoTable(738) -  8292%00; :%00; [1] -> 279754 entries processed
26 Mar 2018 03:10:18,532 DEBUG - Graphulo.TwoTable(738) -  53776%00; :%00; [1] -> 74 entries processed
26 Mar 2018 03:10:18,532 DEBUG - Graphulo.TwoTable(738) -  175815%00; :%00; [1] -> 7566 entries processed
26 Mar 2018 03:10:18,591 DEBUG - Graphulo.TwoTable(738) -  279477%00; :%00; [1] -> 40574 entries processed
26 Mar 2018 03:10:19,048 DEBUG - Graphulo.TwoTable(738) -  47113%00; :%00; [1] -> 540616 entries processed
26 Mar 2018 03:10:19,048 DEBUG - Graphulo.TwoTable(738) -  47764%00; :%00; [1] -> 261674 entries processed
26 Mar 2018 03:10:19,074 DEBUG - Graphulo.TwoTable(738) -  628374%00; :%00; [1] -> 1175564 entries processed
26 Mar 2018 03:10:19,075 DEBUG - Graphulo.TwoTable(738) -  725031%00; :%00; [1] -> 1594 entries processed
26 Mar 2018 03:10:19,075 DEBUG - Graphulo.TwoTable(738) -  16256%00; :%00; [1] -> 2164 entries processed
26 Mar 2018 03:10:19,212 DEBUG - Graphulo.TwoTable(738) -  1975%00; :%00; [1] -> 3032 entries processed
26 Mar 2018 03:10:19,224 DEBUG - Graphulo.TwoTable(738) -  141747%00; :%00; [1] -> 73928 entries processed
26 Mar 2018 03:10:19,514 DEBUG - Graphulo.TwoTable(738) -  386%00; :%00; [1] -> 1836 entries processed
26 Mar 2018 03:10:19,882 DEBUG - Graphulo.TwoTable(738) -  90654%00; :%00; [1] -> 117634 entries processed
26 Mar 2018 03:10:20,212 DEBUG - Graphulo.TwoTable(738) -  694420%00; :%00; [1] -> 6 entries processed
26 Mar 2018 03:10:20,212 DEBUG - Graphulo.TwoTable(738) -  11810%00; :%00; [1] -> 22742 entries processed
26 Mar 2018 03:10:20,213 DEBUG - Graphulo.TwoTable(738) -  263346%00; :%00; [1] -> 18322 entries processed
26 Mar 2018 03:10:20,827 DEBUG - Graphulo.TwoTable(738) -  135682%00; :%00; [1] -> 50618 entries processed
26 Mar 2018 03:10:20,828 DEBUG - Graphulo.TwoTable(738) -  44051%00; :%00; [1] -> 90156 entries processed
26 Mar 2018 03:10:20,970 DEBUG - Graphulo.TwoTable(738) -  40879%00; :%00; [1] -> 5094 entries processed
26 Mar 2018 03:10:21,142 DEBUG - Graphulo.TwoTable(738) -  108522%00; :%00; [1] -> 9306 entries processed
26 Mar 2018 03:10:21,195 DEBUG - Graphulo.TwoTable(738) -  333264%00; :%00; [1] -> 122514 entries processed
26 Mar 2018 03:10:21,653 DEBUG - Graphulo.TwoTable(738) -  104324%00; :%00; [1] -> 131016 entries processed
26 Mar 2018 03:10:21,727 DEBUG - Graphulo.TwoTable(738) -  92605%00; :%00; [1] -> 98138 entries processed
26 Mar 2018 03:10:21,747 DEBUG - Graphulo.TwoTable(738) -  38262%00; :%00; [1] -> 126444 entries processed
26 Mar 2018 03:10:21,968 DEBUG - Graphulo.TwoTable(738) -  153927%00; :%00; [1] -> 12626 entries processed
26 Mar 2018 03:10:22,051 DEBUG - Graphulo.TwoTable(738) -  18026%00; :%00; [1] -> 87986 entries processed
26 Mar 2018 03:10:22,203 DEBUG - Graphulo.TwoTable(738) -  833455%00; :%00; [1] -> 105966 entries processed
26 Mar 2018 03:10:22,417 DEBUG - Graphulo.TwoTable(738) -  146923%00; :%00; [1] -> 59342 entries processed
26 Mar 2018 03:10:22,417 DEBUG - Graphulo.TwoTable(738) -  118287%00; :%00; [1] -> 407778 entries processed
26 Mar 2018 03:10:22,521 DEBUG - Graphulo.TwoTable(738) -  21054%00; :%00; [1] -> 12856 entries processed
26 Mar 2018 03:10:22,521 DEBUG - Graphulo.TwoTable(738) -  264817%00; :%00; [1] -> 22734 entries processed
26 Mar 2018 03:10:22,732 DEBUG - Graphulo.TwoTable(738) -  5049%00; :%00; [1] -> 64924 entries processed
26 Mar 2018 03:10:22,736 DEBUG - Graphulo.TwoTable(738) -  1142681%00; :%00; [1] -> 197226 entries processed
26 Mar 2018 03:10:23,501 DEBUG - Graphulo.TwoTable(738) -  218191%00; :%00; [1] -> 9456 entries processed
26 Mar 2018 03:10:23,615 DEBUG - Graphulo.TwoTable(738) -  2694%00; :%00; [1] -> 92 entries processed
26 Mar 2018 03:10:23,616 DEBUG - Graphulo.TwoTable(738) -  167069%00; :%00; [1] -> 8616 entries processed
26 Mar 2018 03:10:23,752 DEBUG - Graphulo.TwoTable(738) -  188466%00; :%00; [1] -> 39998 entries processed
26 Mar 2018 03:10:23,752 DEBUG - Graphulo.TwoTable(738) -  107599%00; :%00; [1] -> 22056 entries processed
26 Mar 2018 03:10:23,828 DEBUG - Graphulo.TwoTable(738) -  71650%00; :%00; [1] -> 50794 entries processed
26 Mar 2018 03:10:24,175 DEBUG - Graphulo.TwoTable(738) -  677476%00; :%00; [1] -> 5054 entries processed
26 Mar 2018 03:10:24,341 DEBUG - Graphulo.TwoTable(738) -  164611%00; :%00; [1] -> 15104 entries processed
26 Mar 2018 03:10:24,819 DEBUG - Graphulo.TwoTable(738) -  184611%00; :%00; [1] -> 8380 entries processed
26 Mar 2018 03:10:24,819 DEBUG - Graphulo.TwoTable(738) -  883527%00; :%00; [1] -> 54976 entries processed
26 Mar 2018 03:10:24,867 DEBUG - Graphulo.TwoTable(738) -  143756%00; :%00; [1] -> 15354 entries processed
26 Mar 2018 03:10:25,022 DEBUG - Graphulo.TwoTable(738) -  196483%00; :%00; [1] -> 40318 entries processed
26 Mar 2018 03:10:25,466 DEBUG - Graphulo.TwoTable(738) -  5890%00; :%00; [1] -> 43670 entries processed
26 Mar 2018 03:10:25,493 DEBUG - Graphulo.TwoTable(738) -  126991%00; :%00; [1] -> 857026 entries processed
26 Mar 2018 03:10:25,625 DEBUG - Graphulo.TwoTable(738) -  31843%00; :%00; [1] -> 19242 entries processed
26 Mar 2018 03:10:25,842 DEBUG - Graphulo.TwoTable(738) -  105778%00; :%00; [1] -> 140736 entries processed
26 Mar 2018 03:10:25,972 DEBUG - Graphulo.TwoTable(738) -  16049%00; :%00; [1] -> 71210 entries processed
26 Mar 2018 03:10:26,363 DEBUG - Graphulo.TwoTable(738) -  718%00; :%00; [1] -> 774 entries processed
26 Mar 2018 03:10:26,364 DEBUG - Graphulo.TwoTable(738) -  656427%00; :%00; [1] -> 7646 entries processed
26 Mar 2018 03:10:26,369 DEBUG - Graphulo.TwoTable(738) -  31163%00; :%00; [1] -> 13930 entries processed
26 Mar 2018 03:10:26,369 DEBUG - Graphulo.TwoTable(738) -  151954%00; :%00; [1] -> 127040 entries processed
26 Mar 2018 03:10:26,413 DEBUG - Graphulo.TwoTable(738) -  21566%00; :%00; [1] -> 43690 entries processed
26 Mar 2018 03:10:26,484 DEBUG - Graphulo.TwoTable(738) -  69854%00; :%00; [1] -> 80332 entries processed
26 Mar 2018 03:10:26,484 DEBUG - Graphulo.TwoTable(738) -  132590%00; :%00; [1] -> 8236 entries processed
26 Mar 2018 03:10:26,495 DEBUG - Graphulo.TwoTable(738) -  315279%00; :%00; [1] -> 83706 entries processed
26 Mar 2018 03:10:26,496 DEBUG - Graphulo.TwoTable(738) -  28939%00; :%00; [1] -> 34432 entries processed
26 Mar 2018 03:10:26,499 DEBUG - Graphulo.TwoTable(738) -  2633%00; :%00; [1] -> 656 entries processed
26 Mar 2018 03:10:26,499 DEBUG - Graphulo.TwoTable(738) -  2835%00; :%00; [1] -> 28 entries processed
26 Mar 2018 03:10:26,499 DEBUG - Graphulo.TwoTable(738) -  158908%00; :%00; [1] -> 103802 entries processed
26 Mar 2018 03:10:26,858 DEBUG - Graphulo.TwoTable(738) -  72400%00; :%00; [1] -> 11458 entries processed
26 Mar 2018 03:10:27,039 DEBUG - Graphulo.TwoTable(738) -  4988%00; :%00; [1] -> 2474 entries processed
26 Mar 2018 03:10:27,144 DEBUG - Graphulo.TwoTable(738) -  705289%00; :%00; [1] -> 28816 entries processed
26 Mar 2018 03:10:27,144 DEBUG - Graphulo.TwoTable(738) -  2760%00; :%00; [1] -> 24534 entries processed
26 Mar 2018 03:10:27,203 DEBUG - Graphulo.TwoTable(738) -  80290%00; :%00; [1] -> 1521528 entries processed
26 Mar 2018 03:10:27,203 DEBUG - Graphulo.TwoTable(738) -  133073%00; :%00; [1] -> 5828 entries processed
26 Mar 2018 03:10:27,320 DEBUG - Graphulo.TwoTable(738) -  16607%00; :%00; [1] -> 1764 entries processed
26 Mar 2018 03:10:27,421 DEBUG - Graphulo.TwoTable(738) -  6300%00; :%00; [1] -> 259884 entries processed
26 Mar 2018 03:10:27,421 DEBUG - Graphulo.TwoTable(738) -  69444%00; :%00; [1] -> 25662 entries processed
26 Mar 2018 03:10:27,554 DEBUG - Graphulo.TwoTable(738) -  163448%00; :%00; [1] -> 48796 entries processed
26 Mar 2018 03:10:27,651 DEBUG - Graphulo.TwoTable(738) -  1045841%00; :%00; [1] -> 470514 entries processed
26 Mar 2018 03:10:27,691 DEBUG - Graphulo.TwoTable(738) -  20364%00; :%00; [1] -> 37514 entries processed
26 Mar 2018 03:10:27,766 DEBUG - Graphulo.TwoTable(738) -  116548%00; :%00; [1] -> 198510 entries processed
26 Mar 2018 03:10:27,889 DEBUG - Graphulo.TwoTable(738) -  219829%00; :%00; [1] -> 640 entries processed
