nohup: ignoring input
26 Mar 2018 00:56:15,899 DEBUG - Graphulo.TwoTable(738) -  4201401%00; :%00; [1] -> 113592 entries processed
26 Mar 2018 01:22:02,814 DEBUG - Graphulo.TwoTable(738) -  4963258%00; :%00; [1] -> 7372 entries processed
26 Mar 2018 01:22:02,814 DEBUG - Graphulo.TwoTable(738) -  3891623%00; :%00; [1] -> 1404 entries processed
26 Mar 2018 01:22:02,814 DEBUG - Graphulo.TwoTable(738) -  4775415%00; :%00; [1] -> 4712 entries processed
26 Mar 2018 01:22:02,814 DEBUG - Graphulo.TwoTable(738) -  5100451%00; :%00; [1] -> 11374 entries processed
26 Mar 2018 01:22:02,850 DEBUG - Graphulo.TwoTable(738) -  5303163%00; :%00; [1] -> 32454 entries processed
26 Mar 2018 01:22:02,851 DEBUG - Graphulo.TwoTable(738) -  5653216%00; :%00; [1] -> 8524 entries processed
26 Mar 2018 01:22:02,851 DEBUG - Graphulo.TwoTable(738) -  5568186%00; :%00; [1] -> 18350 entries processed
26 Mar 2018 01:22:02,851 DEBUG - Graphulo.TwoTable(738) -  3944433%00; :%00; [1] -> 2138 entries processed
26 Mar 2018 01:22:02,851 DEBUG - Graphulo.TwoTable(738) -  5820470%00; :%00; [1] -> 84 entries processed
26 Mar 2018 01:22:02,851 DEBUG - Graphulo.TwoTable(738) -  4152062%00; :%00; [1] -> 3244 entries processed
26 Mar 2018 01:22:02,885 DEBUG - Graphulo.TwoTable(738) -  4540446%00; :%00; [1] -> 3656 entries processed
26 Mar 2018 01:22:02,885 DEBUG - Graphulo.TwoTable(738) -  4404657%00; :%00; [1] -> 2136 entries processed
26 Mar 2018 01:22:02,885 DEBUG - Graphulo.TwoTable(738) -  5269723%00; :%00; [1] -> 25144 entries processed
26 Mar 2018 01:22:02,885 DEBUG - Graphulo.TwoTable(738) -  4729328%00; :%00; [1] -> 6356 entries processed
26 Mar 2018 01:22:02,885 DEBUG - Graphulo.TwoTable(738) -  4838714%00; :%00; [1] -> 12266 entries processed
26 Mar 2018 01:22:02,938 DEBUG - Graphulo.TwoTable(738) -  4779755%00; :%00; [1] -> 10108 entries processed
26 Mar 2018 01:22:02,938 DEBUG - Graphulo.TwoTable(738) -  4429929%00; :%00; [1] -> 4166 entries processed
26 Mar 2018 01:22:02,938 DEBUG - Graphulo.TwoTable(738) -  5112367%00; :%00; [1] -> 11724 entries processed
26 Mar 2018 01:22:02,938 DEBUG - Graphulo.TwoTable(738) -  4666544%00; :%00; [1] -> 7646 entries processed
26 Mar 2018 01:22:03,249 DEBUG - Graphulo.TwoTable(738) -  5110395%00; :%00; [1] -> 11608 entries processed
26 Mar 2018 01:22:03,249 DEBUG - Graphulo.TwoTable(738) -  4261721%00; :%00; [1] -> 2042 entries processed
26 Mar 2018 01:22:03,249 DEBUG - Graphulo.TwoTable(738) -  4172931%00; :%00; [1] -> 1786 entries processed
26 Mar 2018 01:22:03,249 DEBUG - Graphulo.TwoTable(738) -  4332659%00; :%00; [1] -> 1836 entries processed
26 Mar 2018 01:22:03,249 DEBUG - Graphulo.TwoTable(738) -  4608793%00; :%00; [1] -> 9638 entries processed
26 Mar 2018 01:22:03,271 DEBUG - Graphulo.TwoTable(738) -  5566469%00; :%00; [1] -> 15282 entries processed
26 Mar 2018 01:22:03,271 DEBUG - Graphulo.TwoTable(738) -  4007874%00; :%00; [1] -> 2314 entries processed
26 Mar 2018 01:22:03,271 DEBUG - Graphulo.TwoTable(738) -  5439223%00; :%00; [1] -> 11388 entries processed
26 Mar 2018 01:22:03,271 DEBUG - Graphulo.TwoTable(738) -  4528459%00; :%00; [1] -> 7034 entries processed
26 Mar 2018 01:22:03,271 DEBUG - Graphulo.TwoTable(738) -  4004760%00; :%00; [1] -> 2910 entries processed
26 Mar 2018 01:22:03,312 DEBUG - Graphulo.TwoTable(738) -  4054132%00; :%00; [1] -> 2824 entries processed
26 Mar 2018 01:22:03,312 DEBUG - Graphulo.TwoTable(738) -  4629865%00; :%00; [1] -> 4214 entries processed
26 Mar 2018 01:22:03,312 DEBUG - Graphulo.TwoTable(738) -  4733788%00; :%00; [1] -> 17920 entries processed
26 Mar 2018 01:22:03,312 DEBUG - Graphulo.TwoTable(738) -  4427427%00; :%00; [1] -> 2936 entries processed
26 Mar 2018 01:22:03,312 DEBUG - Graphulo.TwoTable(738) -  4484825%00; :%00; [1] -> 11484 entries processed
26 Mar 2018 01:22:03,312 DEBUG - Graphulo.TwoTable(738) -  4139985%00; :%00; [1] -> 3694 entries processed
26 Mar 2018 01:22:04,411 DEBUG - Graphulo.TwoTable(738) -  4547665%00; :%00; [1] -> 5730 entries processed
26 Mar 2018 01:22:04,412 DEBUG - Graphulo.TwoTable(738) -  4919731%00; :%00; [1] -> 4560 entries processed
26 Mar 2018 01:22:04,412 DEBUG - Graphulo.TwoTable(738) -  4078817%00; :%00; [1] -> 1106 entries processed
26 Mar 2018 01:22:04,412 DEBUG - Graphulo.TwoTable(738) -  5347564%00; :%00; [1] -> 2634 entries processed
26 Mar 2018 01:22:04,412 DEBUG - Graphulo.TwoTable(738) -  5116310%00; :%00; [1] -> 202 entries processed
26 Mar 2018 01:22:04,412 DEBUG - Graphulo.TwoTable(738) -  4677850%00; :%00; [1] -> 4732 entries processed
26 Mar 2018 01:22:04,412 DEBUG - Graphulo.TwoTable(738) -  4639156%00; :%00; [1] -> 3926 entries processed
26 Mar 2018 01:22:04,412 DEBUG - Graphulo.TwoTable(738) -  5273482%00; :%00; [1] -> 12 entries processed
26 Mar 2018 01:22:04,412 DEBUG - Graphulo.TwoTable(738) -  4675538%00; :%00; [1] -> 4468 entries processed
26 Mar 2018 01:22:04,505 DEBUG - Graphulo.TwoTable(738) -  4840700%00; :%00; [1] -> 10352 entries processed
26 Mar 2018 01:22:04,505 DEBUG - Graphulo.TwoTable(738) -  4727035%00; :%00; [1] -> 4186 entries processed
26 Mar 2018 01:22:04,505 DEBUG - Graphulo.TwoTable(738) -  4573533%00; :%00; [1] -> 7868 entries processed
26 Mar 2018 01:22:04,505 DEBUG - Graphulo.TwoTable(738) -  4319681%00; :%00; [1] -> 2936 entries processed
26 Mar 2018 01:22:04,505 DEBUG - Graphulo.TwoTable(738) -  4285542%00; :%00; [1] -> 3324 entries processed
26 Mar 2018 01:22:04,505 DEBUG - Graphulo.TwoTable(738) -  4535673%00; :%00; [1] -> 9198 entries processed
26 Mar 2018 01:22:04,568 DEBUG - Graphulo.TwoTable(738) -  4659780%00; :%00; [1] -> 12988 entries processed
26 Mar 2018 01:22:04,568 DEBUG - Graphulo.TwoTable(738) -  5203834%00; :%00; [1] -> 382 entries processed
26 Mar 2018 01:22:04,568 DEBUG - Graphulo.TwoTable(738) -  4625324%00; :%00; [1] -> 6168 entries processed
26 Mar 2018 01:22:04,747 DEBUG - Graphulo.TwoTable(738) -  5021488%00; :%00; [1] -> 10686 entries processed
26 Mar 2018 01:22:04,748 DEBUG - Graphulo.TwoTable(738) -  4482352%00; :%00; [1] -> 2438 entries processed
26 Mar 2018 01:22:04,748 DEBUG - Graphulo.TwoTable(738) -  4353366%00; :%00; [1] -> 2636 entries processed
26 Mar 2018 01:22:04,748 DEBUG - Graphulo.TwoTable(738) -  5064270%00; :%00; [1] -> 134 entries processed
26 Mar 2018 01:22:04,748 DEBUG - Graphulo.TwoTable(738) -  4792580%00; :%00; [1] -> 8242 entries processed
26 Mar 2018 01:22:04,748 DEBUG - Graphulo.TwoTable(738) -  4479860%00; :%00; [1] -> 3462 entries processed
26 Mar 2018 01:22:04,748 DEBUG - Graphulo.TwoTable(738) -  4311784%00; :%00; [1] -> 2032 entries processed
26 Mar 2018 01:22:04,748 DEBUG - Graphulo.TwoTable(738) -  5170970%00; :%00; [1] -> 16562 entries processed
26 Mar 2018 01:22:05,734 DEBUG - Graphulo.TwoTable(738) -  4713800%00; :%00; [1] -> 7434 entries processed
26 Mar 2018 01:22:05,734 DEBUG - Graphulo.TwoTable(738) -  5128222%00; :%00; [1] -> 112 entries processed
26 Mar 2018 01:22:05,734 DEBUG - Graphulo.TwoTable(738) -  5017380%00; :%00; [1] -> 17102 entries processed
26 Mar 2018 01:22:05,735 DEBUG - Graphulo.TwoTable(738) -  4984130%00; :%00; [1] -> 6456 entries processed
26 Mar 2018 01:22:05,735 DEBUG - Graphulo.TwoTable(738) -  5005213%00; :%00; [1] -> 19424 entries processed
26 Mar 2018 01:22:05,735 DEBUG - Graphulo.TwoTable(738) -  4124844%00; :%00; [1] -> 1448 entries processed
26 Mar 2018 01:22:05,756 DEBUG - Graphulo.TwoTable(738) -  4112496%00; :%00; [1] -> 1168 entries processed
26 Mar 2018 01:22:05,756 DEBUG - Graphulo.TwoTable(738) -  5291921%00; :%00; [1] -> 12 entries processed
26 Mar 2018 01:22:05,756 DEBUG - Graphulo.TwoTable(738) -  4229176%00; :%00; [1] -> 1868 entries processed
26 Mar 2018 01:22:05,769 DEBUG - Graphulo.TwoTable(738) -  4226405%00; :%00; [1] -> 2380 entries processed
26 Mar 2018 01:22:05,769 DEBUG - Graphulo.TwoTable(738) -  5535184%00; :%00; [1] -> 12 entries processed
26 Mar 2018 01:22:05,769 DEBUG - Graphulo.TwoTable(738) -  3865009%00; :%00; [1] -> 1380 entries processed
26 Mar 2018 01:22:05,769 DEBUG - Graphulo.TwoTable(738) -  4434945%00; :%00; [1] -> 6378 entries processed
26 Mar 2018 01:22:05,769 DEBUG - Graphulo.TwoTable(738) -  3920971%00; :%00; [1] -> 1196 entries processed
26 Mar 2018 01:22:06,046 DEBUG - Graphulo.TwoTable(738) -  4133970%00; :%00; [1] -> 1910 entries processed
26 Mar 2018 01:22:06,046 DEBUG - Graphulo.TwoTable(738) -  4925927%00; :%00; [1] -> 7960 entries processed
26 Mar 2018 01:22:06,046 DEBUG - Graphulo.TwoTable(738) -  4636880%00; :%00; [1] -> 4004 entries processed
26 Mar 2018 01:22:06,046 DEBUG - Graphulo.TwoTable(738) -  5556694%00; :%00; [1] -> 2352 entries processed
26 Mar 2018 01:22:06,047 DEBUG - Graphulo.TwoTable(738) -  4773261%00; :%00; [1] -> 3906 entries processed
26 Mar 2018 01:22:06,047 DEBUG - Graphulo.TwoTable(738) -  5084519%00; :%00; [1] -> 16842 entries processed
26 Mar 2018 01:22:06,047 DEBUG - Graphulo.TwoTable(738) -  5118327%00; :%00; [1] -> 12752 entries processed
26 Mar 2018 01:22:06,047 DEBUG - Graphulo.TwoTable(738) -  4554687%00; :%00; [1] -> 3728 entries processed
26 Mar 2018 01:22:06,047 DEBUG - Graphulo.TwoTable(738) -  4345645%00; :%00; [1] -> 4956 entries processed
26 Mar 2018 01:22:06,047 DEBUG - Graphulo.TwoTable(738) -  5090486%00; :%00; [1] -> 12456 entries processed
26 Mar 2018 01:22:06,050 DEBUG - Graphulo.TwoTable(738) -  4869828%00; :%00; [1] -> 12026 entries processed
26 Mar 2018 01:22:06,050 DEBUG - Graphulo.TwoTable(738) -  5802922%00; :%00; [1] -> 1836 entries processed
26 Mar 2018 01:22:06,050 DEBUG - Graphulo.TwoTable(738) -  5058254%00; :%00; [1] -> 8710 entries processed
26 Mar 2018 01:22:06,106 DEBUG - Graphulo.TwoTable(738) -  4288187%00; :%00; [1] -> 2098 entries processed
26 Mar 2018 01:22:06,106 DEBUG - Graphulo.TwoTable(738) -  4167177%00; :%00; [1] -> 2616 entries processed
26 Mar 2018 01:22:06,107 DEBUG - Graphulo.TwoTable(738) -  5086539%00; :%00; [1] -> 18510 entries processed
26 Mar 2018 01:22:06,107 DEBUG - Graphulo.TwoTable(738) -  4571107%00; :%00; [1] -> 4544 entries processed
26 Mar 2018 01:22:06,107 DEBUG - Graphulo.TwoTable(738) -  5219165%00; :%00; [1] -> 2 entries processed
26 Mar 2018 01:22:06,107 DEBUG - Graphulo.TwoTable(738) -  4317012%00; :%00; [1] -> 2620 entries processed
26 Mar 2018 01:22:06,118 DEBUG - Graphulo.TwoTable(738) -  4865665%00; :%00; [1] -> 39796 entries processed
26 Mar 2018 01:22:06,119 DEBUG - Graphulo.TwoTable(738) -  5200060%00; :%00; [1] -> 28 entries processed
26 Mar 2018 01:22:06,119 DEBUG - Graphulo.TwoTable(738) -  5356121%00; :%00; [1] -> 12 entries processed
26 Mar 2018 01:22:06,119 DEBUG - Graphulo.TwoTable(738) -  3898199%00; :%00; [1] -> 1044 entries processed
26 Mar 2018 01:22:06,119 DEBUG - Graphulo.TwoTable(738) -  4568644%00; :%00; [1] -> 16208 entries processed
26 Mar 2018 01:22:06,119 DEBUG - Graphulo.TwoTable(738) -  5434073%00; :%00; [1] -> 1056 entries processed
26 Mar 2018 01:22:06,119 DEBUG - Graphulo.TwoTable(738) -  5222948%00; :%00; [1] -> 42190 entries processed
26 Mar 2018 01:22:06,119 DEBUG - Graphulo.TwoTable(738) -  4578212%00; :%00; [1] -> 2278 entries processed
26 Mar 2018 01:22:06,329 DEBUG - Graphulo.TwoTable(738) -  5048311%00; :%00; [1] -> 13948 entries processed
26 Mar 2018 01:22:06,329 DEBUG - Graphulo.TwoTable(738) -  5159527%00; :%00; [1] -> 13928 entries processed
26 Mar 2018 01:22:06,329 DEBUG - Graphulo.TwoTable(738) -  5190478%00; :%00; [1] -> 13420 entries processed
26 Mar 2018 01:22:06,329 DEBUG - Graphulo.TwoTable(738) -  5000972%00; :%00; [1] -> 11130 entries processed
26 Mar 2018 01:22:06,329 DEBUG - Graphulo.TwoTable(738) -  4822063%00; :%00; [1] -> 6890 entries processed
26 Mar 2018 01:22:06,329 DEBUG - Graphulo.TwoTable(738) -  5260499%00; :%00; [1] -> 17516 entries processed
26 Mar 2018 01:22:06,329 DEBUG - Graphulo.TwoTable(738) -  3911246%00; :%00; [1] -> 2254 entries processed
26 Mar 2018 01:22:06,367 DEBUG - Graphulo.TwoTable(738) -  4965360%00; :%00; [1] -> 13640 entries processed
26 Mar 2018 01:22:06,367 DEBUG - Graphulo.TwoTable(738) -  4127863%00; :%00; [1] -> 2178 entries processed
26 Mar 2018 01:22:06,367 DEBUG - Graphulo.TwoTable(738) -  4959008%00; :%00; [1] -> 11192 entries processed
26 Mar 2018 01:22:06,367 DEBUG - Graphulo.TwoTable(738) -  4876003%00; :%00; [1] -> 7864 entries processed
26 Mar 2018 01:22:06,367 DEBUG - Graphulo.TwoTable(738) -  3988908%00; :%00; [1] -> 1100 entries processed
26 Mar 2018 01:22:06,367 DEBUG - Graphulo.TwoTable(738) -  4511780%00; :%00; [1] -> 3714 entries processed
26 Mar 2018 01:22:06,368 DEBUG - Graphulo.TwoTable(738) -  5254999%00; :%00; [1] -> 42 entries processed
26 Mar 2018 01:22:06,369 DEBUG - Graphulo.TwoTable(738) -  4549977%00; :%00; [1] -> 14738 entries processed
26 Mar 2018 01:22:06,369 DEBUG - Graphulo.TwoTable(738) -  4900827%00; :%00; [1] -> 7248 entries processed
26 Mar 2018 01:22:06,369 DEBUG - Graphulo.TwoTable(738) -  5147744%00; :%00; [1] -> 21184 entries processed
26 Mar 2018 01:22:06,369 DEBUG - Graphulo.TwoTable(738) -  5155778%00; :%00; [1] -> 20876 entries processed
26 Mar 2018 01:22:06,369 DEBUG - Graphulo.TwoTable(738) -  4242755%00; :%00; [1] -> 2642 entries processed
26 Mar 2018 01:22:06,369 DEBUG - Graphulo.TwoTable(738) -  5275357%00; :%00; [1] -> 23996 entries processed
26 Mar 2018 01:22:06,369 DEBUG - Graphulo.TwoTable(738) -  5007271%00; :%00; [1] -> 10496 entries processed
26 Mar 2018 01:22:06,369 DEBUG - Graphulo.TwoTable(738) -  4824089%00; :%00; [1] -> 9398 entries processed
26 Mar 2018 01:22:06,369 DEBUG - Graphulo.TwoTable(738) -  4457542%00; :%00; [1] -> 4024 entries processed
26 Mar 2018 01:22:06,369 DEBUG - Graphulo.TwoTable(738) -  4830403%00; :%00; [1] -> 8596 entries processed
26 Mar 2018 01:22:06,369 DEBUG - Graphulo.TwoTable(738) -  4514212%00; :%00; [1] -> 5660 entries processed
26 Mar 2018 01:22:06,369 DEBUG - Graphulo.TwoTable(738) -  4017238%00; :%00; [1] -> 1052 entries processed
26 Mar 2018 01:22:06,512 DEBUG - Graphulo.TwoTable(738) -  5168999%00; :%00; [1] -> 12506 entries processed
26 Mar 2018 01:22:06,512 DEBUG - Graphulo.TwoTable(738) -  5205743%00; :%00; [1] -> 9864 entries processed
26 Mar 2018 01:22:06,512 DEBUG - Graphulo.TwoTable(738) -  3950850%00; :%00; [1] -> 1694 entries processed
26 Mar 2018 01:22:06,512 DEBUG - Graphulo.TwoTable(738) -  4882182%00; :%00; [1] -> 8950 entries processed
26 Mar 2018 01:22:06,512 DEBUG - Graphulo.TwoTable(738) -  4044878%00; :%00; [1] -> 1666 entries processed
26 Mar 2018 01:22:06,513 DEBUG - Graphulo.TwoTable(738) -  4324833%00; :%00; [1] -> 2246 entries processed
26 Mar 2018 01:22:06,513 DEBUG - Graphulo.TwoTable(738) -  5096579%00; :%00; [1] -> 14338 entries processed
26 Mar 2018 01:22:06,522 DEBUG - Graphulo.TwoTable(738) -  5217264%00; :%00; [1] -> 138 entries processed
26 Mar 2018 01:22:06,522 DEBUG - Graphulo.TwoTable(738) -  4575873%00; :%00; [1] -> 4960 entries processed
26 Mar 2018 01:22:06,522 DEBUG - Graphulo.TwoTable(738) -  4718153%00; :%00; [1] -> 6464 entries processed
26 Mar 2018 01:22:06,522 DEBUG - Graphulo.TwoTable(738) -  4516584%00; :%00; [1] -> 3552 entries processed
26 Mar 2018 01:22:06,522 DEBUG - Graphulo.TwoTable(738) -  4928052%00; :%00; [1] -> 7846 entries processed
26 Mar 2018 01:22:06,522 DEBUG - Graphulo.TwoTable(738) -  4932220%00; :%00; [1] -> 6116 entries processed
26 Mar 2018 01:22:06,522 DEBUG - Graphulo.TwoTable(738) -  5082472%00; :%00; [1] -> 8794 entries processed
26 Mar 2018 01:22:06,522 DEBUG - Graphulo.TwoTable(738) -  4998967%00; :%00; [1] -> 168 entries processed
26 Mar 2018 01:22:06,551 DEBUG - Graphulo.TwoTable(738) -  4961276%00; :%00; [1] -> 10840 entries processed
26 Mar 2018 01:22:06,551 DEBUG - Graphulo.TwoTable(738) -  4587774%00; :%00; [1] -> 4842 entries processed
26 Mar 2018 01:22:06,551 DEBUG - Graphulo.TwoTable(738) -  5620904%00; :%00; [1] -> 16304 entries processed
26 Mar 2018 01:22:06,551 DEBUG - Graphulo.TwoTable(738) -  3874933%00; :%00; [1] -> 840 entries processed
26 Mar 2018 01:22:06,551 DEBUG - Graphulo.TwoTable(738) -  4063500%00; :%00; [1] -> 1476 entries processed
26 Mar 2018 01:22:06,551 DEBUG - Graphulo.TwoTable(738) -  4386705%00; :%00; [1] -> 3730 entries processed
26 Mar 2018 01:22:06,551 DEBUG - Graphulo.TwoTable(738) -  4898703%00; :%00; [1] -> 8414 entries processed
26 Mar 2018 01:22:06,602 DEBUG - Graphulo.TwoTable(738) -  4936340%00; :%00; [1] -> 16998 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  3894958%00; :%00; [1] -> 1088 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  5130169%00; :%00; [1] -> 13932 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  4781847%00; :%00; [1] -> 7202 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  4464995%00; :%00; [1] -> 2738 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  5094544%00; :%00; [1] -> 12484 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  5050336%00; :%00; [1] -> 138 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  4820032%00; :%00; [1] -> 10558 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  4768892%00; :%00; [1] -> 6146 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  4218042%00; :%00; [1] -> 2430 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  3901502%00; :%00; [1] -> 1016 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  4396974%00; :%00; [1] -> 3300 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  5315887%00; :%00; [1] -> 12766 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  3979307%00; :%00; [1] -> 1506 entries processed
26 Mar 2018 01:22:06,603 DEBUG - Graphulo.TwoTable(738) -  4944544%00; :%00; [1] -> 10604 entries processed
26 Mar 2018 01:22:06,604 DEBUG - Graphulo.TwoTable(738) -  5515457%00; :%00; [1] -> 2652 entries processed
26 Mar 2018 01:22:06,604 DEBUG - Graphulo.TwoTable(738) -  5295734%00; :%00; [1] -> 13800 entries processed
26 Mar 2018 01:22:06,604 DEBUG - Graphulo.TwoTable(738) -  4231879%00; :%00; [1] -> 4772 entries processed
26 Mar 2018 01:22:06,604 DEBUG - Graphulo.TwoTable(738) -  4915526%00; :%00; [1] -> 10688 entries processed
26 Mar 2018 01:22:06,604 DEBUG - Graphulo.TwoTable(738) -  4301242%00; :%00; [1] -> 1812 entries processed
26 Mar 2018 01:22:06,604 DEBUG - Graphulo.TwoTable(738) -  5232193%00; :%00; [1] -> 12586 entries processed
26 Mar 2018 01:22:06,613 DEBUG - Graphulo.TwoTable(738) -  5247454%00; :%00; [1] -> 15434 entries processed
26 Mar 2018 01:22:06,613 DEBUG - Graphulo.TwoTable(738) -  4258983%00; :%00; [1] -> 1528 entries processed
26 Mar 2018 01:22:06,613 DEBUG - Graphulo.TwoTable(738) -  4340480%00; :%00; [1] -> 3904 entries processed
26 Mar 2018 01:22:06,613 DEBUG - Graphulo.TwoTable(738) -  5320998%00; :%00; [1] -> 12 entries processed
26 Mar 2018 01:22:06,613 DEBUG - Graphulo.TwoTable(738) -  5044189%00; :%00; [1] -> 6056 entries processed
26 Mar 2018 01:22:06,614 DEBUG - Graphulo.TwoTable(738) -  5264083%00; :%00; [1] -> 16424 entries processed
26 Mar 2018 01:22:06,614 DEBUG - Graphulo.TwoTable(738) -  5035940%00; :%00; [1] -> 15464 entries processed
26 Mar 2018 01:22:06,615 DEBUG - Graphulo.TwoTable(738) -  5413966%00; :%00; [1] -> 1122 entries processed
26 Mar 2018 01:22:06,615 DEBUG - Graphulo.TwoTable(738) -  4195820%00; :%00; [1] -> 2082 entries processed
26 Mar 2018 01:22:06,615 DEBUG - Graphulo.TwoTable(738) -  4234583%00; :%00; [1] -> 2430 entries processed
26 Mar 2018 01:22:06,615 DEBUG - Graphulo.TwoTable(738) -  4742640%00; :%00; [1] -> 9036 entries processed
26 Mar 2018 01:22:06,615 DEBUG - Graphulo.TwoTable(738) -  4335336%00; :%00; [1] -> 3604 entries processed
26 Mar 2018 01:22:06,615 DEBUG - Graphulo.TwoTable(738) -  4930192%00; :%00; [1] -> 10838 entries processed
26 Mar 2018 01:22:06,616 DEBUG - Graphulo.TwoTable(738) -  4807510%00; :%00; [1] -> 4164 entries processed
26 Mar 2018 01:22:06,618 DEBUG - Graphulo.TwoTable(738) -  4711534%00; :%00; [1] -> 5252 entries processed
26 Mar 2018 01:22:06,618 DEBUG - Graphulo.TwoTable(738) -  4422459%00; :%00; [1] -> 3220 entries processed
26 Mar 2018 01:22:06,618 DEBUG - Graphulo.TwoTable(738) -  4680109%00; :%00; [1] -> 6450 entries processed
26 Mar 2018 01:22:06,618 DEBUG - Graphulo.TwoTable(738) -  4601727%00; :%00; [1] -> 7472 entries processed
26 Mar 2018 01:22:06,619 DEBUG - Graphulo.TwoTable(738) -  4691367%00; :%00; [1] -> 13914 entries processed
26 Mar 2018 01:22:06,619 DEBUG - Graphulo.TwoTable(738) -  4343081%00; :%00; [1] -> 3612 entries processed
26 Mar 2018 01:22:06,657 DEBUG - Graphulo.TwoTable(738) -  5136189%00; :%00; [1] -> 32 entries processed
26 Mar 2018 01:22:06,657 DEBUG - Graphulo.TwoTable(738) -  4538035%00; :%00; [1] -> 5612 entries processed
26 Mar 2018 01:22:06,657 DEBUG - Graphulo.TwoTable(738) -  5023636%00; :%00; [1] -> 12646 entries processed
26 Mar 2018 01:22:06,657 DEBUG - Graphulo.TwoTable(738) -  3938072%00; :%00; [1] -> 1020 entries processed
26 Mar 2018 01:22:06,657 DEBUG - Graphulo.TwoTable(738) -  4253641%00; :%00; [1] -> 2114 entries processed
26 Mar 2018 01:22:06,657 DEBUG - Graphulo.TwoTable(738) -  4204222%00; :%00; [1] -> 2420 entries processed
26 Mar 2018 01:22:06,657 DEBUG - Graphulo.TwoTable(738) -  4425015%00; :%00; [1] -> 2166 entries processed
26 Mar 2018 01:22:06,689 DEBUG - Graphulo.TwoTable(738) -  5253120%00; :%00; [1] -> 17616 entries processed
26 Mar 2018 01:22:06,689 DEBUG - Graphulo.TwoTable(738) -  5267926%00; :%00; [1] -> 23424 entries processed
26 Mar 2018 01:22:06,689 DEBUG - Graphulo.TwoTable(738) -  5031806%00; :%00; [1] -> 8456 entries processed
26 Mar 2018 01:22:06,689 DEBUG - Graphulo.TwoTable(738) -  5488979%00; :%00; [1] -> 2352 entries processed
26 Mar 2018 01:22:06,689 DEBUG - Graphulo.TwoTable(738) -  4853269%00; :%00; [1] -> 6530 entries processed
26 Mar 2018 01:22:06,689 DEBUG - Graphulo.TwoTable(738) -  4248187%00; :%00; [1] -> 4118 entries processed
26 Mar 2018 01:22:06,689 DEBUG - Graphulo.TwoTable(738) -  4796783%00; :%00; [1] -> 5028 entries processed
26 Mar 2018 01:22:06,689 DEBUG - Graphulo.TwoTable(738) -  4445053%00; :%00; [1] -> 5800 entries processed
26 Mar 2018 01:22:06,711 DEBUG - Graphulo.TwoTable(738) -  5454367%00; :%00; [1] -> 756 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  4668850%00; :%00; [1] -> 3756 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  3908061%00; :%00; [1] -> 1378 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  4474952%00; :%00; [1] -> 5352 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  5340593%00; :%00; [1] -> 16054 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  5215302%00; :%00; [1] -> 22586 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  4648365%00; :%00; [1] -> 4254 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  4237392%00; :%00; [1] -> 2070 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  4618218%00; :%00; [1] -> 6642 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  4032688%00; :%00; [1] -> 1760 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  5237935%00; :%00; [1] -> 28368 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  4269738%00; :%00; [1] -> 2388 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  4432473%00; :%00; [1] -> 4166 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  4590053%00; :%00; [1] -> 2862 entries processed
26 Mar 2018 01:22:06,745 DEBUG - Graphulo.TwoTable(738) -  4298605%00; :%00; [1] -> 2644 entries processed
